"station","year","month","day","daily_rainfall_total_mm","highest_30_min_rainfall_mm","highest_60_min_rainfall_mm","highest_120_min_rainfall_mm","mean_temperature_c","maximum_temperature_c","minimum_temperature_c","mean_wind_speed_km_h","max_wind_speed_km_h","mean_temperature_a_c","maximum_temperature_a_c","minimum_temperature_a_c"
"Clementi","2023","8","12","0.0","0.0","0.0","0.0",NA,NA,NA,"7.8","28.2","29.0","31.5","27.3"
"Clementi","2023","8","13","0.2","0.2","0.2","0.2",NA,NA,NA,"6.0","24.8","28.8","31.0","27.3"
"Clementi","2023","8","14","46.4","21.4","23.4","44.0",NA,NA,NA,"6.4","39.3","27.0","31.2","23.4"
"Clementi","2023","8","15","0.0","0.0","0.0","0.0",NA,NA,NA,"3.8","23.0","28.0","32.5","25.0"
"Clementi","2023","8","16","6.0","4.8","5.0","5.2",NA,NA,NA,"4.4","30.9","27.9","31.8","25.6"
"Clementi","2023","8","17","13.8","9.8","9.8","9.8",NA,NA,NA,"3.1","19.1","27.3","32.2","24.9"
"Clementi","2023","8","18","13.0","9.2","9.8","11.8",NA,NA,NA,"3.0","24.4","26.3","27.8","23.6"
"Clementi","2023","8","19","1.2","0.8","0.8","1.2",NA,NA,NA,"3.6","23.0","26.9","29.9","25.4"
"Clementi","2023","8","20","0.0","0.0","0.0","0.0",NA,NA,NA,"8.3","35.2","28.3","30.7","26.5"
"Clementi","2023","8","21","11.6","3.4","5.8","9.4",NA,NA,NA,"4.4","22.4","26.6","29.2","23.6"
"Clementi","2023","8","22","0.0","0.0","0.0","0.0",NA,NA,NA,"7.9","33.9","28.4","31.8","25.3"
"Clementi","2023","8","23","0.0","0.0","0.0","0.0",NA,NA,NA,"8.0","33.5","29.0","32.2","26.9"
"Clementi","2023","8","24","0.0","0.0","0.0","0.0",NA,NA,NA,"7.3","34.6","28.9","32.4","27.0"
"Clementi","2023","8","25","3.4","3.2","3.4","3.4",NA,NA,NA,"5.3","30.2","28.2","31.2","26.5"
"Clementi","2023","8","26","0.6","0.4","0.4","0.4",NA,NA,NA,"5.0","30.9","28.0","31.7","26.7"
"Clementi","2023","8","27","0.0","0.0","0.0","0.0",NA,NA,NA,"6.0","27.8","28.4","32.2","25.3"
"Clementi","2023","8","28","0.0","0.0","0.0","0.0",NA,NA,NA,"6.4","31.3","28.5","32.0","27.0"
"Clementi","2023","8","29","3.2","3.2","3.2","3.2",NA,NA,NA,"6.1","-","-","-","-"
"Clementi","2023","8","30","0.0","0.0","0.0","0.0",NA,NA,NA,"5.4","-","-","-","-"
"Clementi","2023","8","31","1.4","1.4","1.4","1.4",NA,NA,NA,"9.9","-","-","-","-"
"Clementi","2023","9","1","0.0","0.0","0.0","0.0",NA,NA,NA,"8.3","30.9","28.8","31.8","27.1"
"Clementi","2023","9","2","0.0","0.0","0.0","0.0",NA,NA,NA,"6.6","27.4","29.0","33.0","26.4"
"Clementi","2023","9","3","0.0","0.0","0.0","0.0",NA,NA,NA,"9.4","30.2","29.0","31.7","27.2"
"Clementi","2023","9","4","0.0","0.0","0.0","0.0",NA,NA,NA,"9.2","32.4","28.8","31.2","27.4"
"Clementi","2023","9","5","0.0","0.0","0.0","0.0",NA,NA,NA,"7.5","28.9","28.7","31.4","27.2"
"Clementi","2023","9","6","32.6","6.8","12.4","18.2",NA,NA,NA,"4.2","23.0","26.6","31.0","23.9"
"Clementi","2023","9","7","0.2","0.2","0.2","0.6",NA,NA,NA,"4.1","17.6","27.9","33.1","24.5"
"Clementi","2023","9","8","6.6","6.0","6.4","6.4",NA,NA,NA,"5.4","25.9","28.9","32.2","24.5"
"Clementi","2023","9","9","12.2","7.4","8.8","8.8",NA,NA,NA,"3.7","26.3","27.5","30.3","23.9"
"Clementi","2023","9","10","1.2","1.0","1.0","1.0",NA,NA,NA,"4.9","32.0","27.3","31.7","25.9"
"Clementi","2023","9","11","0.0","0.0","0.0","0.0",NA,NA,NA,"5.4","32.0","28.2","30.9","26.0"
"Clementi","2023","9","12","0.0","0.0","0.0","0.0",NA,NA,NA,"5.9","34.6","28.7","32.2","27.1"
"Clementi","2023","9","13","0.0","0.0","0.0","0.0",NA,NA,NA,"8.1","28.5","29.2","32.5","27.3"
"Clementi","2023","9","14","0.0","0.0","0.0","0.0",NA,NA,NA,"7.5","32.4","29.3","32.5","27.3"
"Clementi","2023","9","15","0.0","0.0","0.0","0.0",NA,NA,NA,"8.8","39.6","29.3","32.4","27.2"
"Clementi","2023","9","16","0.0","0.0","0.0","0.0",NA,NA,NA,"8.2","35.0","29.2","32.9","27.4"
"Clementi","2023","9","17","0.0","0.0","0.0","0.0",NA,NA,NA,"6.8","33.9","28.8","32.4","27.5"
"Clementi","2023","9","18","0.2","0.2","0.2","0.2",NA,NA,NA,"5.6","29.8","28.9","31.8","26.6"
"Clementi","2023","9","19","33.2","21.4","30.0","33.2",NA,NA,NA,"3.9","26.7","28.3","33.4","24.1"
"Clementi","2023","9","20","18.8","11.8","18.0","18.6",NA,NA,NA,"3.1","23.3","27.2","32.6","24.1"
"Clementi","2023","9","21","17.4","14.4","14.6","14.8",NA,NA,NA,"4.6","37.4","27.2","33.2","23.7"
"Clementi","2023","9","22","1.2","1.2","1.2","1.2",NA,NA,NA,"4.5","21.7","27.6","31.5","25.7"
"Clementi","2023","9","23","0.0","0.0","0.0","0.0",NA,NA,NA,"3.7","19.4","28.3","31.5","25.8"
"Clementi","2023","9","24","40.8","16.4","21.4","22.2",NA,NA,NA,"3.4","28.9","26.2","28.3","22.8"
"Clementi","2023","9","25","0.0","0.0","0.0","0.0",NA,NA,NA,"5.3","24.4","28.0","31.6","25.0"
"Clementi","2023","9","26","0.0","0.0","0.0","0.0",NA,NA,NA,"8.2","34.3","28.7","31.4","26.7"
"Clementi","2023","9","27","0.0","0.0","0.0","0.0",NA,NA,NA,"8.4","36.3","29.3","32.7","27.2"
"Clementi","2023","9","28","0.0","0.0","0.0","0.0",NA,NA,NA,"7.4","25.6","29.3","32.4","27.2"
"Clementi","2023","9","29","0.0","0.0","0.0","0.0",NA,NA,NA,"6.2","27.4","29.2","32.4","27.1"
"Clementi","2023","9","30","21.8","15.2","20.8","21.8",NA,NA,NA,"3.4","21.7","27.7","30.7","23.9"
"Clementi","2023","10","1","0.0","0.0","0.0","0.0",NA,NA,NA,"-","-","-","-","-"
"Clementi","2023","10","2","0.0","0.0","0.0","0.0",NA,NA,NA,"6.3","25.6","29.1","32.6","26.8"
"Clementi","2023","10","3","3.0","3.0","3.0","3.0",NA,NA,NA,"4.9","32.8","27.6","30.4","24.5"
"Clementi","2023","10","4","0.0","0.0","0.0","0.0",NA,NA,NA,"4.3","25.9","28.9","33.5","25.9"
"Clementi","2023","10","5","0.0","0.0","0.0","0.0",NA,NA,NA,"5.0","24.1","29.5","33.9","27.0"
"Clementi","2023","10","6","0.0","0.0","0.0","0.0",NA,NA,NA,"6.0","25.6","29.6","33.1","27.5"
"Clementi","2023","10","7","0.0","0.0","0.0","0.0",NA,NA,NA,"6.4","28.5","29.8","33.5","27.6"
"Clementi","2023","10","8","0.0","0.0","0.0","0.0",NA,NA,NA,"4.9","25.9","29.7","33.3","26.9"
"Clementi","2023","10","9","7.6","4.8","5.4","5.4",NA,NA,NA,"4.1","31.7","28.4","34.7","23.2"
"Clementi","2023","10","10","0.0","0.0","0.0","0.0",NA,NA,NA,"2.7","20.6","29.0","33.5","26.5"
"Clementi","2023","10","11","4.8","2.6","4.6","4.6",NA,NA,NA,"3.2","24.1","28.6","32.5","26.2"
"Clementi","2023","10","12","0.0","0.0","0.0","0.0",NA,NA,NA,"4.4","25.2","29.8","34.7","26.7"
"Clementi","2023","10","13","0.0","0.0","0.0","0.0",NA,NA,NA,"5.3","23.0","29.7","34.0","26.8"
"Clementi","2023","10","14","0.0","0.0","0.0","0.0",NA,NA,NA,"5.3","24.8","29.8","33.8","27.1"
"Clementi","2023","10","15","0.0","0.0","0.0","0.0",NA,NA,NA,"6.8","29.4","29.7","32.9","27.6"
"Clementi","2023","10","16","0.2","0.2","0.2","0.2",NA,NA,NA,"6.5","29.1","29.7","33.2","26.9"
"Clementi","2023","10","17","0.0","0.0","0.0","0.2",NA,NA,NA,"6.8","28.9","29.8","33.5","27.5"
"Clementi","2023","10","18","4.8","2.4","3.0","3.4",NA,NA,NA,"3.1","27.4","27.6","31.9","24.4"
"Clementi","2023","10","19","2.2","1.4","1.4","1.4",NA,NA,NA,"3.8","27.8","28.1","33.0","25.7"
"Clementi","2023","10","20","43.8","33.6","42.0","42.8",NA,NA,NA,"3.5","39.3","27.6","32.3","23.5"
"Clementi","2023","10","21","6.0","6.0","6.0","6.0",NA,NA,NA,"3.3","16.9","27.6","33.3","25.0"
"Clementi","2023","10","22","39.6","22.8","30.2","39.2",NA,NA,NA,"3.0","36.3","27.1","33.3","22.7"
"Clementi","2023","10","23","28.0","28.0","28.0","28.0",NA,NA,NA,"3.5","35.2","27.4","33.3","24.1"
"Clementi","2023","10","24","10.2","8.4","9.0","9.6",NA,NA,NA,"3.9","27.4","27.5","34.6","24.0"
"Clementi","2023","10","25","0.0","0.0","0.0","0.0",NA,NA,NA,"3.9","21.3","27.5","33.0","24.9"
"Clementi","2023","10","26","0.0","0.0","0.0","0.0",NA,NA,NA,"4.9","23.7","28.9","33.0","25.2"
"Clementi","2023","10","27","0.0","0.0","0.0","0.0",NA,NA,NA,"3.8","23.7","29.8","34.5","26.5"
"Clementi","2023","10","28","0.2","0.2","0.2","0.2",NA,NA,NA,"3.1","23.3","27.8","30.4","26.8"
"Clementi","2023","10","29","0.0","0.0","0.0","0.0",NA,NA,NA,"3.6","23.7","28.6","33.2","25.5"
"Clementi","2023","10","30","3.2","3.2","3.2","3.2",NA,NA,NA,"3.7","19.1","28.4","34.5","24.8"
"Clementi","2023","10","31","25.2","11.2","11.2","13.4",NA,NA,NA,"3.9","33.2","27.7","34.5","24.2"
"Clementi","2023","11","1","8.8","7.8","8.6","8.8",NA,NA,NA,"3.4","28.2","27.6","33.8","24.6"
"Clementi","2023","11","2","0.0","0.0","0.0","0.0",NA,NA,NA,"3.0","18.3","28.7","34.1","25.0"
"Clementi","2023","11","3","0.0","0.0","0.0","0.0",NA,NA,NA,"4.5","22.0","29.3","34.3","26.0"
"Clementi","2023","11","4","1.8","1.6","1.8","1.8",NA,NA,NA,"3.3","32.0","28.5","32.7","26.3"
"Clementi","2023","11","5","4.0","3.8","3.8","3.8",NA,NA,NA,"3.0","19.1","28.3","34.1","25.9"
"Clementi","2023","11","6","3.6","3.4","3.6","3.6",NA,NA,NA,"3.3","33.9","28.0","34.6","25.1"
"Clementi","2023","11","7","13.0","6.6","10.0","10.0",NA,NA,NA,"3.0","22.4","27.4","34.9","24.6"
"Clementi","2023","11","8","0.0","0.0","0.0","0.0",NA,NA,NA,"3.9","20.9","28.0","32.1","25.0"
"Clementi","2023","11","9","21.6","17.8","21.6","21.6",NA,NA,NA,"3.6","22.4","27.7","32.8","24.1"
"Clementi","2023","11","10","0.0","0.0","0.0","0.0",NA,NA,NA,"4.2","19.4","28.4","32.6","26.6"
"Clementi","2023","11","11","0.0","0.0","0.0","0.0",NA,NA,NA,"4.1","18.3","29.3","33.8","25.6"
"Clementi","2023","11","12","15.6","10.2","12.8","14.8",NA,NA,NA,"3.3","21.3","28.0","34.1","24.4"
"Clementi","2023","11","13","4.2","3.4","4.2","4.2",NA,NA,NA,"3.8","22.6","28.2","32.6","26.0"
"Clementi","2023","11","14","1.6","0.8","1.0","1.6",NA,NA,NA,"3.7","23.0","27.1","32.1","25.9"
"Clementi","2023","11","15","0.2","0.2","0.2","0.2",NA,NA,NA,"4.4","22.0","28.0","33.6","25.4"
"Clementi","2023","11","16","3.2","2.2","2.8","3.0",NA,NA,NA,"3.6","28.5","27.6","34.1","24.8"
"Clementi","2023","11","17","24.0","17.0","20.4","23.8",NA,NA,NA,"3.2","26.7","27.2","35.3","23.5"
"Clementi","2023","11","18","0.0","0.0","0.0","0.0",NA,NA,NA,"4.8","25.2","28.2","32.5","25.6"
"Clementi","2023","11","19","0.0","0.0","0.0","0.0",NA,NA,NA,"5.0","28.2","27.6","29.6","26.0"
"Clementi","2023","11","20","2.6","2.4","2.6","2.6",NA,NA,NA,"4.2","28.2","27.8","33.8","25.4"
"Clementi","2023","11","21","29.0","17.4","24.2","29.0",NA,NA,NA,"4.2","27.8","26.7","30.2","24.5"
"Clementi","2023","11","22","0.6","0.6","0.6","0.6",NA,NA,NA,"4.8","23.7","27.6","31.6","24.9"
"Clementi","2023","11","23","6.6","5.6","5.6","5.8",NA,NA,NA,"4.8","25.9","27.5","32.1","24.0"
"Clementi","2023","11","24","8.6","3.6","6.8","8.4",NA,NA,NA,"4.7","22.0","27.1","33.1","24.4"
"Clementi","2023","11","25","3.4","1.0","1.6","2.4",NA,NA,NA,"3.7","30.2","26.6","31.5","25.5"
"Clementi","2023","11","26","20.6","10.2","10.8","10.8",NA,NA,NA,"3.4","22.6","26.3","32.1","23.9"
"Clementi","2023","11","27","0.2","0.2","0.2","0.2",NA,NA,NA,"3.6","21.3","27.1","32.0","24.8"
"Clementi","2023","11","28","42.8","23.8","40.2","42.4",NA,NA,NA,"3.9","32.4","27.2","32.8","23.9"
"Clementi","2023","11","29","16.6","16.6","16.6","16.6",NA,NA,NA,"3.5","35.0","27.0","31.7","24.8"
"Clementi","2023","11","30","74.4","24.6","26.6","36.4",NA,NA,NA,"4.1","30.9","26.7","33.2","24.5"
"Clementi","2023","12","1","11.6","2.6","4.4","7.2",NA,NA,NA,"3.3","23.0","26.6","32.0","23.9"
"Clementi","2023","12","2","0.0","0.0","0.0","0.0",NA,NA,NA,"3.6","20.2","27.7","32.7","25.1"
"Clementi","2023","12","3","3.8","2.2","2.2","2.2",NA,NA,NA,"3.3","29.1","25.8","26.7","24.3"
"Clementi","2023","12","4","0.4","0.2","0.2","0.4",NA,NA,NA,"4.4","25.6","26.8","30.7","24.7"
"Clementi","2023","12","5","17.0","13.0","16.6","16.8",NA,NA,NA,"3.1","33.9","27.6","33.8","23.6"
"Clementi","2023","12","6","18.4","4.8","8.4","13.4",NA,NA,NA,"3.7","29.4","25.9","31.9","23.8"
"Clementi","2023","12","7","1.8","1.0","1.4","1.8",NA,NA,NA,"3.4","19.1","26.9","32.9","24.6"
"Clementi","2023","12","8","2.4","0.8","1.4","2.2",NA,NA,NA,"4.5","24.4","27.8","33.2","24.8"
"Clementi","2023","12","9","0.0","0.0","0.0","0.0",NA,NA,NA,"4.7","25.6","27.6","31.4","25.4"
"Clementi","2023","12","10","0.0","0.0","0.0","0.0",NA,NA,NA,"4.9","27.0","27.9","31.2","25.8"
"Clementi","2023","12","11","17.6","15.2","16.6","17.4",NA,NA,NA,"4.2","22.4","27.4","32.9","24.0"
"Clementi","2023","12","12","21.4","9.8","11.8","17.8",NA,NA,NA,"3.6","24.8","26.1","31.5","24.1"
"Clementi","2023","12","13","30.0","22.6","27.8","29.8",NA,NA,NA,"3.3","20.9","26.7","33.0","24.5"
"Clementi","2023","12","14","0.6","0.4","0.4","0.4",NA,NA,NA,"3.5","26.7","27.2","33.0","25.0"
"Clementi","2023","12","15","0.0","0.0","0.0","0.0",NA,NA,NA,"4.2","20.9","28.1","34.4","24.8"
"Clementi","2023","12","16","54.2","30.0","48.8","54.2",NA,NA,NA,"4.8","35.2","27.2","31.8","24.6"
"Clementi","2023","12","17","0.0","0.0","0.0","0.0",NA,NA,NA,"5.9","26.7","27.7","31.9","25.4"
"Clementi","2023","12","18","2.4","1.8","1.8","1.8",NA,NA,NA,"4.8","29.8","27.8","32.1","25.7"
"Clementi","2023","12","19","2.4","1.6","1.8","2.0",NA,NA,NA,"4.4","32.8","27.0","32.7","25.8"
"Clementi","2023","12","20","6.8","4.8","4.8","6.6",NA,NA,NA,"4.8","32.0","27.1","33.0","24.7"
"Clementi","2023","12","21","3.0","2.4","2.4","2.4",NA,NA,NA,"5.7","37.0","27.0","32.2","24.9"
"Clementi","2023","12","22","5.0","2.2","3.8","4.6",NA,NA,NA,"8.3","38.2","27.5","32.0","24.6"
"Clementi","2023","12","23","1.0","0.6","0.6","0.6",NA,NA,NA,"4.9","23.7","26.5","28.4","24.8"
"Clementi","2023","12","24","2.0","1.4","1.8","1.8",NA,NA,NA,"3.9","18.0","27.8","32.0","24.6"
"Clementi","2023","12","25","43.6","34.6","39.4","40.6",NA,NA,NA,"5.0","25.9","26.0","29.8","23.2"
"Clementi","2023","12","26","10.6","8.0","8.0","10.0",NA,NA,NA,"5.0","28.2","26.5","30.0","24.6"
"Clementi","2023","12","27","15.2","4.6","8.8","10.4",NA,NA,NA,"4.8","25.6","25.9","28.8","24.8"
"Clementi","2023","12","28","37.4","21.6","24.8","32.6",NA,NA,NA,"3.2","32.4","26.2","31.9","24.3"
"Clementi","2023","12","29","7.2","3.2","4.8","5.6",NA,NA,NA,"5.5","25.9","27.2","31.2","25.0"
"Clementi","2023","12","30","9.8","3.6","5.8","7.6",NA,NA,NA,"4.7","26.3","27.0","31.0","25.7"
"Clementi","2023","12","31","6.6","2.8","3.0","3.0",NA,NA,NA,"4.8","23.7","26.0","28.0","24.7"
"Clementi","2024","1","1","12.2","9.2","9.2","9.2",NA,NA,NA,"4.4","28.5","25.6","29.0","24.8"
"Clementi","2024","1","2","8.8","8.4","8.6","8.6",NA,NA,NA,"4.5","29.8","27.2","33.6","24.4"
"Clementi","2024","1","3","1.0","1.0","1.0","1.0",NA,NA,NA,"4.8","27.8","27.4","31.8","25.5"
"Clementi","2024","1","4","50.0","8.2","10.6","15.8",NA,NA,NA,"5.8","25.9","25.0","26.9","23.5"
"Clementi","2024","1","5","8.2","2.4","4.4","5.6",NA,NA,NA,"6.3","31.3","26.2","29.7","24.1"
"Clementi","2024","1","6","2.0","1.2","1.2","1.2",NA,NA,NA,"4.4","32.4","27.1","30.7","25.0"
"Clementi","2024","1","7","61.6","24.8","30.0","36.6",NA,NA,NA,"4.2","21.7","24.3","26.6","23.0"
"Clementi","2024","1","8","0.0","0.0","0.0","0.0",NA,NA,NA,"4.6","30.6","26.3","31.4","23.1"
"Clementi","2024","1","9","3.6","1.2","1.6","2.6",NA,NA,NA,"5.5","26.3","26.8","30.9","24.3"
"Clementi","2024","1","10","62.8","25.2","33.4","37.6",NA,NA,NA,"5.5","37.8","26.0","30.2","23.9"
"Clementi","2024","1","11","0.6","0.6","0.6","0.6",NA,NA,NA,"5.1","29.1","27.1","29.8","25.2"
"Clementi","2024","1","12","5.0","2.2","2.6","3.8",NA,NA,NA,"5.5","32.8","25.4","27.9","23.5"
"Clementi","2024","1","13","0.0","0.0","0.0","0.0",NA,NA,NA,"4.1","21.7","27.0","31.5","24.2"
"Clementi","2024","1","14","0.0","0.0","0.0","0.0",NA,NA,NA,"5.4","29.8","27.6","31.2","25.4"
"Clementi","2024","1","15","1.2","0.6","0.6","0.6",NA,NA,NA,"5.2","26.7","27.8","32.3","26.0"
"Clementi","2024","1","16","4.8","2.4","2.6","4.2",NA,NA,NA,"5.9","30.9","26.6","29.5","23.7"
"Clementi","2024","1","17","14.6","9.2","10.2","10.6",NA,NA,NA,"7.2","37.4","26.9","30.8","24.3"
"Clementi","2024","1","18","9.2","4.2","4.2","4.8",NA,NA,NA,"5.1","29.4","26.7","29.9","25.4"
"Clementi","2024","1","19","26.4","14.4","18.0","25.8",NA,NA,NA,"4.6","34.6","26.2","30.2","23.2"
"Clementi","2024","1","20","7.6","1.4","1.8","2.4",NA,NA,NA,"4.5","21.7","24.6","26.3","23.4"
"Clementi","2024","1","21","7.6","6.8","7.2","7.2",NA,NA,NA,"4.8","23.3","26.9","33.0","23.1"
"Clementi","2024","1","22","0.0","0.0","0.0","0.0",NA,NA,NA,"4.7","23.0","27.8","32.9","24.5"
"Clementi","2024","1","23","1.2","0.8","1.0","1.2",NA,NA,NA,"4.0","20.2","27.0","33.3","24.7"
"Clementi","2024","1","24","100.2","24.4","40.2","48.0",NA,NA,NA,"4.9","33.9","25.9","30.4","23.0"
"Clementi","2024","1","25","6.0","1.4","2.8","5.0",NA,NA,NA,"5.8","27.8","25.5","30.4","24.3"
"Clementi","2024","1","26","0.0","0.0","0.0","0.0",NA,NA,NA,"8.9","41.1","27.6","31.4","24.8"
"Clementi","2024","1","27","0.0","0.0","0.0","0.0",NA,NA,NA,"9.6","40.4","28.0","31.4","25.9"
"Clementi","2024","1","28","1.2","0.8","0.8","0.8",NA,NA,NA,"8.3","38.9","27.5","31.3","25.4"
"Clementi","2024","1","29","0.0","0.0","0.0","0.0",NA,NA,NA,"8.5","35.9","27.8","31.5","25.5"
"Clementi","2024","1","30","0.2","0.2","0.2","0.2",NA,NA,NA,"6.7","30.2","27.4","31.2","25.2"
"Clementi","2024","1","31","0.0","0.0","0.0","0.0",NA,NA,NA,"6.8","26.7","27.7","33.0","25.1"
"Clementi","2024","2","1","0.0","0.0","0.0","0.0",NA,NA,NA,"7.3","28.9","28.1","32.5","26.0"
"Clementi","2024","2","2","3.6","3.6","3.6","3.6",NA,NA,NA,"5.8","34.6","27.7","32.7","25.9"
"Clementi","2024","2","3","55.8","38.8","53.8","54.6",NA,NA,NA,"6.5","32.4","27.2","33.8","22.5"
"Clementi","2024","2","4","0.0","0.0","0.0","0.0",NA,NA,NA,"4.8","24.8","28.2","33.6","24.9"
"Clementi","2024","2","5","0.0","0.0","0.0","0.0",NA,NA,NA,"6.1","29.4","28.4","34.1","25.2"
"Clementi","2024","2","6","0.0","0.0","0.0","0.0",NA,NA,NA,"4.9","22.0","28.3","33.3","25.3"
"Clementi","2024","2","7","0.0","0.0","0.0","0.0",NA,NA,NA,"5.6","24.8","28.0","32.6","25.6"
"Clementi","2024","2","8","4.4","2.8","3.8","4.4",NA,NA,NA,"4.8","26.3","27.8","33.1","25.8"
"Clementi","2024","2","9","27.2","15.4","24.2","27.2",NA,NA,NA,"5.4","27.0","27.3","32.8","24.0"
"Clementi","2024","2","10","4.2","4.0","4.2","4.2",NA,NA,NA,"7.3","30.9","27.6","32.2","24.5"
"Clementi","2024","2","11","0.4","0.2","2.6","4.2",NA,NA,NA,"7.5","36.7","27.8","32.3","24.9"
"Clementi","2024","2","12","4.0","1.6","1.6","3.0",NA,NA,NA,"6.5","38.2","26.6","29.5","24.3"
"Clementi","2024","2","13","10.0","6.4","6.4","7.0",NA,NA,NA,"7.3","58.7","26.5","30.0","24.4"
"Clementi","2024","2","14","10.2","4.0","5.2","5.2",NA,NA,NA,"6.3","32.4","27.1","31.2","24.8"
"Clementi","2024","2","15","4.4","2.4","3.6","4.0",NA,NA,NA,"6.4","39.3","26.9","29.9","25.5"
"Clementi","2024","2","16","0.0","0.0","0.0","0.0",NA,NA,NA,"8.2","41.9","27.9","31.4","26.1"
"Clementi","2024","2","17","0.0","0.0","0.0","0.0",NA,NA,NA,"6.8","30.9","27.6","31.2","25.4"
"Clementi","2024","2","18","0.0","0.0","0.0","0.0",NA,NA,NA,"6.6","25.9","28.1","32.8","25.4"
"Clementi","2024","2","19","0.0","0.0","0.0","0.0",NA,NA,NA,"7.1","28.2","28.5","33.7","25.8"
"Clementi","2024","2","20","1.2","1.2","1.2","1.2",NA,NA,NA,"5.8","24.1","28.6","33.8","25.9"
"Clementi","2024","2","21","7.8","7.8","7.8","7.8",NA,NA,NA,"4.8","20.9","28.0","34.4","25.6"
"Clementi","2024","2","22","27.8","15.0","17.2","26.4",NA,NA,NA,"4.1","28.2","27.7","33.4","24.1"
"Clementi","2024","2","23","0.6","0.6","0.6","0.6",NA,NA,NA,"6.3","28.9","28.0","32.4","25.6"
"Clementi","2024","2","24","0.4","0.4","0.4","0.4",NA,NA,NA,"6.6","27.4","28.1","31.5","26.0"
"Clementi","2024","2","25","0.0","0.0","0.0","0.0",NA,NA,NA,"8.4","30.2","28.6","33.4","25.6"
"Clementi","2024","2","26","0.0","0.0","0.0","0.0",NA,NA,NA,"8.9","35.2","28.4","33.0","26.2"
"Clementi","2024","2","27","1.4","0.8","0.8","1.2",NA,NA,NA,"7.0","31.3","27.8","30.4","26.7"
"Clementi","2024","2","28","0.0","0.0","0.0","0.0",NA,NA,NA,"8.4","35.9","28.4","32.2","26.2"
"Clementi","2024","2","29","0.0","0.0","0.0","0.0",NA,NA,NA,"7.3","35.0","29.0","34.2","25.6"
"Clementi","2024","3","1","4.0","2.6","2.6","3.6",NA,NA,NA,"6.0","28.2","28.4","33.1","26.7"
"Clementi","2024","3","2","2.6","1.8","1.8","2.2",NA,NA,NA,"5.9","29.8","27.7","33.1","26.3"
"Clementi","2024","3","3","11.2","4.0","6.8","6.8",NA,NA,NA,"6.0","28.9","26.6","30.4","24.7"
"Clementi","2024","3","4","44.8","29.6","31.0","31.2",NA,NA,NA,"5.2","37.8","26.9","31.5","24.2"
"Clementi","2024","3","5","14.4","19.4","31.8","34.0",NA,NA,NA,"3.1","18.3","26.2","31.5","24.4"
"Clementi","2024","3","6","14.8","12.6","14.6","14.8",NA,NA,NA,"3.8","24.4","27.1","33.6","24.5"
"Clementi","2024","3","7","19.6","16.0","17.2","17.2",NA,NA,NA,"3.1","21.7","27.7","34.2","25.3"
"Clementi","2024","3","8","4.6","1.8","1.8","2.8",NA,NA,NA,"3.8","17.2","27.3","31.0","25.9"
"Clementi","2024","3","9","0.0","0.0","0.0","0.0",NA,NA,NA,"5.3","23.0","28.5","33.4","25.6"
"Clementi","2024","3","10","8.0","8.0","8.0","8.0",NA,NA,NA,"4.7","27.0","27.5","31.4","25.9"
"Clementi","2024","3","11","0.0","0.0","0.0","0.0",NA,NA,NA,"6.1","29.4","28.6","33.0","25.7"
"Clementi","2024","3","12","0.0","0.0","0.0","0.0",NA,NA,NA,"6.5","27.4","29.2","34.3","26.8"
"Clementi","2024","3","13","0.0","0.0","0.0","0.0",NA,NA,NA,"7.5","34.3","28.8","33.8","25.5"
"Clementi","2024","3","14","0.0","0.0","0.0","0.0",NA,NA,NA,"6.2","25.6","28.7","34.8","25.5"
"Clementi","2024","3","15","0.0","0.0","0.0","0.0",NA,NA,NA,"5.8","27.4","28.4","32.3","25.4"
"Clementi","2024","3","16","0.0","0.0","0.0","0.0",NA,NA,NA,"6.5","25.6","28.7","34.2","25.7"
"Clementi","2024","3","17","5.2","5.0","5.2","5.2",NA,NA,NA,"6.4","32.0","28.9","34.5","26.0"
"Clementi","2024","3","18","0.0","0.0","0.0","0.0",NA,NA,NA,"7.1","27.4","29.4","35.2","25.7"
"Clementi","2024","3","19","0.0","0.0","0.0","0.0",NA,NA,NA,"7.1","30.2","28.8","33.9","26.8"
"Clementi","2024","3","20","0.0","0.0","0.0","0.0",NA,NA,NA,"8.5","33.9","28.8","32.3","26.5"
"Clementi","2024","3","21","4.4","4.4","4.4","4.4",NA,NA,NA,"6.9","37.8","28.0","32.2","25.6"
"Clementi","2024","3","22","0.0","0.0","0.0","0.0",NA,NA,NA,"6.9","27.0","28.8","34.0","26.1"
"Clementi","2024","3","23","0.0","0.0","0.0","0.0",NA,NA,NA,"5.4","20.2","29.4","35.2","26.1"
"Clementi","2024","3","24","0.0","0.0","0.0","0.0",NA,NA,NA,"6.5","25.9","29.3","34.9","26.5"
"Clementi","2024","3","25","0.0","0.0","0.0","0.0",NA,NA,NA,"5.8","24.1","29.7","35.0","26.4"
"Clementi","2024","3","26","0.0","0.0","0.0","0.0",NA,NA,NA,"7.1","34.3","29.6","34.4","26.9"
"Clementi","2024","3","27","0.0","0.0","0.0","0.0",NA,NA,NA,"6.5","30.2","29.8","34.9","26.7"
"Clementi","2024","3","28","23.4","15.2","23.0","23.4",NA,NA,NA,"5.2","29.1","29.1","33.2","25.8"
"Clementi","2024","3","29","1.2","1.2","1.2","1.2",NA,NA,NA,"5.3","29.4","29.8","33.7","25.6"
